0	14.2572
1	14.3725
2	14.5283
3	14.4531
4	14.5285
5	14.6547
6	14.8265
7	15.0041
8	15.1159
9	15.1754
10	15.1975
11	15.2246
12	15.2619
13	15.3044
14	15.3624
15	15.4332
16	15.454
17	15.4534
18	15.4669
19	15.4903
20	15.4768
21	15.4325
22	15.3771
23	15.3328
24	15.3073
25	15.3021
26	15.2838
27	15.2308
28	15.1549
29	15.0834
30	15.0289
31	14.9938
32	14.9796
33	14.9859
34	14.9883
35	14.9896
36	14.9955
37	15.005
38	15.0162
39	15.031
40	15.045
41	15.0544
42	15.0646
43	15.0665
44	15.0552
45	15.0408
46	15.011
47	14.9944
48	14.9789
49	14.9611
50	14.9449
51	14.9376
52	14.9465
53	14.9635
54	14.9804
55	14.9934
56	14.9996
57	15.0121
58	15.0256
59	15.0387
60	15.0446
61	15.0367
62	15.0305
63	15.0179
64	15.0046
65	15.0021
66	15.0086
67	15.0181
68	15.0288
69	15.0408
70	15.0626
71	15.0827
72	15.1009
73	15.1169
74	15.1316
75	15.141
76	15.1468
77	15.149
78	15.1456
79	15.1459
80	15.1463
81	15.1464
82	15.1477
83	15.15
84	15.1571
85	15.1641
86	15.1674
87	15.167
88	15.1729
89	15.1802
90	15.1838
91	15.1956
92	15.2061
93	15.2183
94	15.2266
95	15.2355
96	15.2426
97	15.2454
98	15.2428
99	15.238
100	15.2384
101	15.2419
102	15.2414
103	15.2407
104	15.2415
105	15.2321
106	15.2163
107	15.1973
108	15.1815
109	15.1719
110	15.165
111	15.167
112	15.1724
113	15.1778
114	15.1805
115	15.1811
116	15.182
117	15.1805
118	15.1803
119	15.1799
120	15.1811
121	15.1795
122	15.1793
123	15.1798
124	15.1795
125	15.1788
126	15.1778
127	15.1754
128	15.172
129	15.1721
130	15.1693
131	15.1666
132	15.1638
133	15.1602
134	15.1541
135	15.1486
136	15.145
137	15.1418
138	15.1375
139	15.1245
140	15.1081
141	15.0925
142	15.0782
143	15.0662
144	15.0525
145	15.0354
146	15.0155
147	14.997
148	14.9805
149	14.9646
150	14.9538
151	14.9449
152	14.9416
153	14.9378
154	14.9343
155	14.9316
156	14.9287
157	14.9224
158	14.9149
159	14.9042
160	14.8944
161	14.8859
162	14.8787
163	14.8702
164	14.8617
165	14.853
166	14.8458
167	14.8401
168	14.8344
169	14.8303
170	14.8245
171	14.8209
172	14.8164
173	14.812
174	14.8091
175	14.805
176	14.7998
177	14.7965
178	14.7926
179	14.7875
180	14.7815
181	14.7747
182	14.7667
183	14.7591
184	14.7526
185	14.7472
186	14.7376
187	14.7289
188	14.7233
189	14.721
190	14.7224
191	14.7223
192	14.7217
193	14.72
194	14.7203
195	14.7221
196	14.7245
197	14.7277
198	14.7324
199	14.7381
200	14.7467
201	14.7547
202	14.7632
203	14.77
204	14.776
205	14.7801
206	14.7845
207	14.7891
208	14.7973
209	14.8054
210	14.8125
211	14.8193
212	14.8269
213	14.8325
214	14.8364
215	14.8365
216	14.8364
217	14.8353
218	14.8349
219	14.8341
220	14.8327
221	14.8326
222	14.8358
223	14.8392
224	14.8422
225	14.8468
226	14.8511
227	14.8547
228	14.8595
229	14.8628
230	14.8652
231	14.8663
232	14.8659
233	14.8646
234	14.8669
235	14.8723
236	14.8763
237	14.8779
238	14.879
239	14.8817
240	14.8869
241	14.8913
242	14.8961
243	14.9014
244	14.906
245	14.9092
246	14.9116
247	14.9138
248	14.9178
249	14.9215
250	14.9259
251	14.9307
252	14.9351
253	14.9391
254	14.943
255	14.9462
256	14.9471
257	14.9476
258	14.9479
259	14.9494
260	14.9527
261	14.9567
262	14.9605
263	14.9636
264	14.9658
265	14.9689
266	14.9706
267	14.9748
268	14.9794
269	14.984
270	14.9874
271	14.991
272	14.9948
273	14.999
274	15.0036
275	15.0073
276	15.011
277	15.0154
278	15.0189
279	15.0215
280	15.0243
281	15.026
282	15.025
283	15.024
284	15.0222
285	15.0205
286	15.0187
287	15.0165
288	15.0145
289	15.0134
290	15.0128
291	15.0141
292	15.0145
293	15.0126
294	15.0114
295	15.0105
296	15.0096
297	15.0074
298	15.0061
299	15.0048
300	15.0023
301	14.9983
302	14.9926
303	14.9876
304	14.983
305	14.9792
306	14.9754
307	14.9724
308	14.9699
309	14.9703
310	14.971
311	14.9701
312	14.9697
313	14.9697
314	14.9684
315	14.9652
316	14.9622
317	14.9599
318	14.9594
319	14.9611
320	14.9631
321	14.9649
322	14.9673
323	14.9707
324	14.9748
325	14.9778
326	14.9792
327	14.98
328	14.9805
329	14.9828
330	14.9839
331	14.9838
332	14.9836
333	14.984
334	14.9829
335	14.9806
336	14.9794
337	14.9766
338	14.975
339	14.9734
340	14.9716
341	14.9696
342	14.9698
343	14.9701
344	14.9714
345	14.9715
346	14.9715
347	14.9718
348	14.9727
349	14.9738
350	14.9748
351	14.9763
352	14.9774
353	14.9769
354	14.9758
355	14.9745
356	14.9744
357	14.9744
358	14.9734
359	14.9719
360	14.9715
361	14.9709
362	14.9689
363	14.9678
364	14.967
365	14.9676
366	14.969
367	14.9704
368	14.9721
369	14.9743
370	14.9771
371	14.9802
372	14.9828
373	14.9844
374	14.9858
375	14.9873
376	14.9869
377	14.9856
378	14.9866
379	14.9895
380	14.993
381	14.9961
382	14.9986
383	15.002
384	15.0065
385	15.0111
386	15.0148
387	15.0163
388	15.0167
389	15.0145
390	15.0123
391	15.0101
392	15.008
393	15.0062
394	15.0041
395	15.0021
396	15.0006
397	14.9985
398	14.9989
399	14.9993
400	14.9994
401	14.9994
402	14.9992
403	15.0003
404	15.002
405	15.0022
406	15.0015
407	15.0001
408	14.996
409	14.9925
410	14.9895
411	14.9865
412	14.9835
413	14.9805
414	14.978
415	14.9765
416	14.9759
417	14.9754
418	14.9746
419	14.973
420	14.9719
421	14.9721
422	14.9733
423	14.9749
424	14.9761
425	14.9777
426	14.9811
427	14.9845
428	14.9875
429	14.9902
430	14.9922
431	14.9939
432	14.9945
433	14.9942
434	14.9943
435	14.9948
436	14.9973
437	15.0001
438	15.0024
439	15.0046
440	15.0056
441	15.0063
442	15.0064
443	15.0084
444	15.01
445	15.0121
446	15.0143
447	15.0169
448	15.0193
449	15.0209
450	15.0234
451	15.0263
452	15.0289
453	15.031
454	15.0316
455	15.0318
456	15.0321
457	15.0321
458	15.0319
459	15.0335
460	15.0366
461	15.0386
462	15.0414
463	15.0445
464	15.0478
465	15.0503
466	15.0525
467	15.0549
468	15.0575
469	15.0602
470	15.0634
471	15.0665
472	15.0688
473	15.0705
474	15.0719
475	15.0732
476	15.0748
477	15.0769
478	15.0784
479	15.0798
480	15.0809
481	15.0819
482	15.0836
483	15.0863
484	15.0885
485	15.0904
486	15.0922
487	15.0925
488	15.0923
489	15.0917
490	15.0907
491	15.0904
492	15.0904
493	15.0894
494	15.0888
495	15.0884
496	15.0868
497	15.0856
498	15.0843
499	15.0828
500	15.0812
501	15.0823
502	15.0839
503	15.0856
504	15.0877
505	15.0902
506	15.0926
507	15.0941
508	15.0955
509	15.0966
510	15.0973
511	15.0977
512	15.0982
513	15.0986
514	15.0989
515	15.0991
516	15.0991
517	15.0983
518	15.0971
519	15.0976
520	15.0985
521	15.1002
522	15.1021
523	15.1039
524	15.1055
525	15.1072
526	15.1083
527	15.1087
528	15.109
529	15.1091
530	15.1083
531	15.1072
532	15.1058
533	15.1054
534	15.1054
535	15.1051
536	15.1041
537	15.1027
538	15.1009
539	15.0996
540	15.0991
541	15.0987
542	15.0981
543	15.0975
544	15.0966
545	15.0958
546	15.0952
547	15.0944
548	15.0935
549	15.0931
550	15.0925
551	15.0917
552	15.0913
553	15.0913
554	15.0915
555	15.0913
556	15.0916
557	15.0928
558	15.0939
559	15.0946
560	15.095
561	15.0946
562	15.0943
563	15.0932
564	15.0918
565	15.0898
566	15.0875
567	15.0858
568	15.0853
569	15.0851
570	15.0847
571	15.0842
572	15.0837
573	15.0835
574	15.0838
575	15.0841
576	15.085
577	15.0871
578	15.0895
579	15.0917
580	15.0931
581	15.0942
582	15.0952
583	15.0956
584	15.0965
585	15.0974
586	15.0988
587	15.1005
588	15.1019
589	15.1033
590	15.1043
591	15.1057
592	15.107
593	15.1085
594	15.1093
595	15.1084
596	15.107
597	15.1061
598	15.1064
599	15.1068
600	15.1076
601	15.1082
602	15.1086
603	15.1089
604	15.1092
605	15.1092
606	15.1093
607	15.1107
608	15.1124
609	15.1139
610	15.1153
611	15.1158
612	15.1167
613	15.1172
614	15.1173
615	15.1169
616	15.1171
617	15.1174
618	15.1183
619	15.1187
620	15.1175
621	15.1169
622	15.1164
623	15.1159
624	15.115
625	15.1141
626	15.1129
627	15.112
628	15.1116
629	15.1107
630	15.1103
631	15.1099
632	15.1098
633	15.1091
634	15.1074
635	15.1061
636	15.1061
637	15.1066
638	15.1068
639	15.1057
640	15.1045
641	15.1038
642	15.1028
643	15.1022
644	15.1031
645	15.1047
646	15.1061
647	15.1066
648	15.108
649	15.1098
650	15.1113
651	15.113
652	15.1145
653	15.1151
654	15.1153
655	15.1152
656	15.1147
657	15.1144
658	15.1143
659	15.1147
660	15.1156
661	15.1171
662	15.1189
663	15.1207
664	15.1214
665	15.1225
666	15.1242
667	15.126
668	15.1278
669	15.129
670	15.1306
671	15.1326
672	15.135
673	15.1373
674	15.1385
675	15.1395
676	15.14
677	15.1409
678	15.1416
679	15.1424
680	15.143
681	15.1432
682	15.1436
683	15.1442
684	15.1449
685	15.1453
686	15.1458
687	15.1462
688	15.1453
689	15.1437
690	15.142
691	15.1411
692	15.14
693	15.1402
694	15.1403
695	15.14
696	15.1395
697	15.139
698	15.1382
699	15.1374
700	15.1361
701	15.1343
702	15.1335
703	15.1331
704	15.1331
705	15.1334
706	15.1338
707	15.134
708	15.1349
709	15.1364
710	15.1377
711	15.1394
712	15.1406
713	15.1417
714	15.143
715	15.1446
716	15.1452
717	15.1455
718	15.1453
719	15.1451
720	15.1443
721	15.1442
722	15.1442
723	15.1438
724	15.1437
725	15.1435
726	15.1442
727	15.1451
728	15.1461
729	15.1473
730	15.1488
731	15.15
732	15.1506
733	15.1513
734	15.1517
735	15.1523
736	15.153
737	15.1537
738	15.1546
739	15.1556
740	15.1564
741	15.1574
742	15.1578
743	15.1588
744	15.1598
745	15.1609
746	15.162
747	15.1629
748	15.1638
749	15.1653
750	15.1666
751	15.1673
752	15.1675
753	15.1677
754	15.1677
755	15.1679
756	15.168
757	15.1681
758	15.1679
759	15.1683
760	15.1694
761	15.1705
762	15.1709
763	15.171
764	15.1711
765	15.1712
766	15.1719
767	15.1722
768	15.1726
769	15.1727
770	15.1731
771	15.1734
772	15.1733
773	15.1734
774	15.1738
775	15.174
776	15.1746
777	15.1758
778	15.1771
779	15.1779
780	15.1786
781	15.1791
782	15.1793
783	15.1789
