	0.1 	 0 	 39.6713 	 0.364317
	0.15 	 0 	 26.9629 	 0.20701
	0.2 	 0 	 21.6449 	 0.139273
	0.25 	 0 	 18.7218 	 0.103845
	0.3 	 0 	 17.0549 	 0.0713617
	0.35 	 0 	 16.0418 	 0.0502693
	0.4 	 0 	 15.3881 	 0.0307454
	0.45 	 0 	 15.0820 	 0.0142819
	0.5 	 0 	 15.0000 	 0
	0.55 	 0 	 15.0652 	 0.013115
	0.6 	 0 	 15.2566 	 0.0248923
	0.65 	 0 	 15.5168 	 0.0365103
	0.7 	 0 	 15.8687 	 0.0476161
	0.75 	 0 	 16.2541 	 0.0572384
	0.8 	 0 	 16.6844 	 0.0676495
	0.85 	 0 	 17.1365 	 0.0759418
	0.9 	 0 	 17.7408 	 0.085866
	0.95 	 0 	 18.2026 	 0.0930399
