0	7.99494	0.954585
5000	7.91686	0.373679
10000	7.79429	0.290625
15000	7.65353	0.251395
20000	7.58539	0.225054
25000	7.55462	0.205249
30000	7.54839	0.1896
35000	7.54759	0.17684
40000	7.54988	0.166189
45000	7.54269	0.157189
50000	7.53953	0.149492
55000	7.53269	0.142763
60000	7.5173	0.136935
65000	7.50055	0.131958
70000	7.48878	0.127586
75000	7.47403	0.123735
80000	7.47464	0.120251
85000	7.47781	0.117026
90000	7.48847	0.114029
95000	7.49707	0.111227
100000	7.51045	0.108593
105000	7.52286	0.106122
110000	7.53023	0.103806
115000	7.53901	0.10161
120000	7.54916	0.0995289
125000	7.55603	0.0975588
130000	7.56013	0.0956913
135000	7.56475	0.0939163
140000	7.57108	0.0922249
145000	7.57593	0.0906064
150000	7.57805	0.0890578
155000	7.5801	0.0875769
160000	7.58237	0.0861622
165000	7.58141	0.084807
170000	7.58053	0.0835081
175000	7.57784	0.0822654
180000	7.57783	0.0810732
185000	7.58117	0.0799247
190000	7.58582	0.0788172
195000	7.58873	0.0777511
200000	7.5894	0.076725
205000	7.58876	0.0757403
210000	7.58959	0.0747919
215000	7.58829	0.0738767
220000	7.58962	0.072991
225000	7.59027	0.0721324
230000	7.59171	0.0712992
235000	7.59296	0.0704924
240000	7.59591	0.0697095
245000	7.59749	0.0689497
250000	7.59832	0.0682141
255000	7.59863	0.0675029
260000	7.59447	0.0668168
265000	7.59085	0.0661538
270000	7.58927	0.0655113
275000	7.58774	0.0648864
280000	7.58825	0.0642776
285000	7.58914	0.0636844
290000	7.59174	0.0631055
295000	7.59313	0.0625409
300000	7.59517	0.0619903
305000	7.59619	0.0614526
310000	7.59692	0.0609284
315000	7.59687	0.0604176
320000	7.59692	0.0599201
325000	7.59457	0.0594358
330000	7.59286	0.0589639
335000	7.59267	0.0585029
340000	7.59257	0.0580523
345000	7.59143	0.0576124
350000	7.59111	0.0571827
355000	7.59035	0.0567633
360000	7.58926	0.0563541
365000	7.58807	0.0559543
370000	7.58705	0.0555634
375000	7.58538	0.0551813
380000	7.58403	0.054808
385000	7.58383	0.0544426
390000	7.58287	0.0540839
395000	7.58236	0.0537322
400000	7.58295	0.0533869
405000	7.58274	0.0530475
410000	7.5823	0.0527141
415000	7.5819	0.0523867
420000	7.58265	0.0520648
425000	7.58337	0.051748
430000	7.5853	0.0514369
435000	7.58615	0.0511316
440000	7.5854	0.0508322
445000	7.58374	0.0505389
450000	7.58387	0.0502509
455000	7.58486	0.0499678
460000	7.58555	0.0496896
465000	7.58544	0.0494163
470000	7.58547	0.0491478
475000	7.58607	0.0488838
480000	7.58703	0.0486237
485000	7.58765	0.0483674
490000	7.58725	0.0481149
495000	7.58823	0.0478662
500000	7.58939	0.047621
505000	7.59006	0.0473795
510000	7.59135	0.0471413
515000	7.5929	0.0469063
520000	7.59377	0.0466744
525000	7.59313	0.0464459
530000	7.59257	0.0462209
535000	7.59195	0.0459991
540000	7.5901	0.0457813
545000	7.5873	0.0455675
550000	7.58493	0.0453577
555000	7.58246	0.0451517
560000	7.58007	0.0449491
565000	7.57817	0.0447496
570000	7.57535	0.0445532
575000	7.57305	0.0443599
580000	7.57286	0.0441691
585000	7.57346	0.0439805
590000	7.573	0.0437941
595000	7.5722	0.0436103
600000	7.57014	0.043429
605000	7.56827	0.0432502
610000	7.5667	0.0430734
615000	7.56572	0.0428986
620000	7.56475	0.042726
625000	7.56293	0.0425554
630000	7.56118	0.0423871
635000	7.55966	0.042221
640000	7.55801	0.0420572
645000	7.55672	0.0418955
650000	7.55646	0.0417358
655000	7.55558	0.0415777
660000	7.5536	0.0414218
665000	7.5519	0.0412679
670000	7.54966	0.0411162
675000	7.54863	0.0409663
680000	7.5486	0.0408181
685000	7.54871	0.0406716
690000	7.54876	0.0405265
695000	7.54975	0.0403829
700000	7.55054	0.0402407
705000	7.5497	0.0401
710000	7.54885	0.0399609
715000	7.54753	0.0398234
720000	7.54587	0.0396876
725000	7.54506	0.0395533
730000	7.54544	0.0394204
735000	7.54548	0.0392888
740000	7.54541	0.0391587
745000	7.54551	0.0390299
750000	7.54535	0.0389024
755000	7.54449	0.0387762
760000	7.54446	0.0386511
765000	7.54536	0.0385272
770000	7.54673	0.0384043
775000	7.54768	0.0382826
780000	7.54824	0.038162
785000	7.54821	0.0380425
790000	7.54781	0.0379243
795000	7.54764	0.0378072
800000	7.54756	0.0376913
805000	7.54731	0.0375764
810000	7.54682	0.0374627
815000	7.54681	0.0373501
820000	7.54671	0.0372384
825000	7.54543	0.0371277
830000	7.54519	0.0370181
835000	7.54505	0.0369095
840000	7.54505	0.0368019
845000	7.54472	0.0366952
850000	7.54304	0.0365894
855000	7.54095	0.036485
860000	7.53939	0.0363818
865000	7.53801	0.0362796
870000	7.53734	0.0361783
875000	7.53711	0.0360779
880000	7.53689	0.0359782
885000	7.53651	0.0358792
890000	7.53638	0.0357809
895000	7.53614	0.0356834
900000	7.53501	0.0355866
905000	7.53319	0.0354909
910000	7.53128	0.0353961
915000	7.52927	0.0353022
920000	7.52803	0.0352092
925000	7.52756	0.035117
930000	7.52714	0.0350254
935000	7.52663	0.0349346
940000	7.52674	0.0348445
945000	7.5268	0.0347551
950000	7.52676	0.0346663
955000	7.52664	0.0345781
960000	7.52653	0.0344907
965000	7.52677	0.0344038
970000	7.52715	0.0343174
975000	7.52777	0.0342317
980000	7.52901	0.0341465
985000	7.52961	0.0340619
990000	7.5298	0.0339779
995000	7.52996	0.0338946
