0	1.50074	0.00274131
1000	1.51291	0.00390828
2000	1.5084	0.00478991
3000	1.50828	0.00553258
4000	1.50684	0.00618439
5000	1.50694	0.00677393
6000	1.50474	0.00731308
7000	1.50251	0.00781226
8000	1.50185	0.00828061
9000	1.50484	0.00872729
10000	1.5049	0.00915226
11000	1.50486	0.00955831
12000	1.50418	0.00994711
13000	1.50442	0.0103215
14000	1.50316	0.0106816
15000	1.50206	0.011029
16000	1.50165	0.0113653
17000	1.50178	0.0116922
18000	1.50164	0.01201
19000	1.50125	0.0123193
20000	1.50022	0.0126202
21000	1.50021	0.0129141
22000	1.4996	0.013201
23000	1.49859	0.013481
24000	1.49772	0.0137547
25000	1.49816	0.0140234
26000	1.49858	0.0142873
27000	1.49904	0.0145467
28000	1.49891	0.0148015
29000	1.49921	0.0150522
30000	1.50032	0.0152995
31000	1.50101	0.0155434
32000	1.50092	0.0157834
33000	1.5003	0.0160194
34000	1.49973	0.0162516
35000	1.49966	0.0164805
36000	1.49976	0.0167064
37000	1.50016	0.0169295
38000	1.50095	0.0171501
39000	1.50112	0.017368
40000	1.50068	0.017583
41000	1.50019	0.0177951
42000	1.5	0.0180046
43000	1.5002	0.0182118
44000	1.50047	0.0184168
45000	1.5007	0.0186197
46000	1.49999	0.01882
47000	1.49903	0.0190177
48000	1.49885	0.0192133
49000	1.49869	0.0194068
50000	1.49879	0.0195985
51000	1.49849	0.0197881
52000	1.49833	0.0199759
53000	1.4982	0.0201619
54000	1.49798	0.020346
55000	1.49739	0.0205282
56000	1.49736	0.0207088
57000	1.49747	0.0208879
58000	1.49732	0.0210654
59000	1.49697	0.0212412
60000	1.49703	0.0214157
61000	1.49709	0.0215887
62000	1.49731	0.0217605
63000	1.49802	0.0219312
64000	1.49864	0.022101
65000	1.49896	0.0222695
66000	1.49883	0.0224368
67000	1.49898	0.0226028
68000	1.49942	0.0227679
69000	1.49991	0.0229319
70000	1.50015	0.023095
71000	1.50004	0.0232568
72000	1.49963	0.0234173
73000	1.499	0.0235765
74000	1.49876	0.0237345
75000	1.49881	0.0238915
76000	1.49908	0.0240475
77000	1.49921	0.0242026
78000	1.49955	0.0243569
79000	1.49983	0.0245103
80000	1.49977	0.0246627
81000	1.49979	0.0248142
82000	1.49969	0.0249648
83000	1.49969	0.0251144
84000	1.49941	0.0252631
85000	1.49909	0.0254107
86000	1.49871	0.0255573
87000	1.49861	0.0257031
88000	1.49854	0.025848
89000	1.49844	0.0259921
90000	1.49869	0.0261355
91000	1.49885	0.0262781
92000	1.4987	0.02642
93000	1.49891	0.0265611
94000	1.49904	0.0267016
95000	1.49921	0.0268413
96000	1.49931	0.0269804
97000	1.49933	0.0271188
98000	1.49923	0.0272565
99000	1.49903	0.0273934
