	0.1 	 6.95326e-310 	 1.4731 	 0.0735702
	0.15 	 6.95326e-310 	 0.9728 	 0.0501007
	0.2 	 6.95326e-310 	 0.8009 	 0.0410827
	0.25 	 6.95326e-310 	 0.6819 	 0.0340138
	0.3 	 6.95326e-310 	 0.5992 	 0.0220102
	0.35 	 6.95326e-310 	 0.5522 	 0.0161722
	0.4 	 6.95326e-310 	 0.5280 	 0.0114276
	0.45 	 6.95326e-310 	 0.5088 	 0.00566457
	0.5 	 6.95326e-310 	 0.5000 	 0
	0.55 	 6.95326e-310 	 0.4945 	 0.00612568
	0.6 	 6.95326e-310 	 0.4926 	 0.0122851
	0.65 	 6.95326e-310 	 0.4981 	 0.0167026
	0.7 	 6.95326e-310 	 0.4998 	 0.0243896
	0.75 	 6.95326e-310 	 0.5077 	 0.0313843
	0.8 	 6.95326e-310 	 0.5067 	 0.0419119
	0.85 	 6.95326e-310 	 0.5259 	 0.0469386
	0.9 	 6.95326e-310 	 0.5353 	 0.0510064
	0.95 	 6.95326e-310 	 0.5561 	 0.0526611
