	0.3 	 0.5 	 0.9382 	 0.186713
	0.35 	 -0.5 	 0.7292 	 0.130102
	0.35 	 -0.45 	 0.7453 	 0.132055
	0.35 	 -0.4 	 0.6827 	 0.115977
	0.35 	 -0.35 	 0.6592 	 0.109875
	0.35 	 -0.3 	 0.6421 	 0.108576
	0.35 	 -0.25 	 0.5984 	 0.0967802
	0.35 	 -0.2 	 0.5682 	 0.077877
	0.35 	 -0.15 	 0.5543 	 0.0674479
	0.35 	 -0.1 	 0.5425 	 0.0591992
	0.35 	 -0.05 	 0.5314 	 0.0590214
	0.35 	 -6.93889e-17 	 0.5354 	 0.0551868
	0.35 	 0.05 	 0.5317 	 0.0606905
	0.35 	 0.1 	 0.5502 	 0.0661271
	0.35 	 0.15 	 0.5731 	 0.0745718
	0.35 	 0.2 	 0.5488 	 0.0712778
	0.35 	 0.25 	 0.6195 	 0.0926375
	0.35 	 0.3 	 0.6298 	 0.0986524
	0.35 	 0.35 	 0.6445 	 0.10457
	0.35 	 0.4 	 0.6746 	 0.111511
	0.35 	 0.45 	 0.7321 	 0.13456
	0.35 	 0.5 	 0.7849 	 0.142592
	0.4 	 -0.5 	 0.6854 	 0.111906
	0.4 	 -0.45 	 0.6559 	 0.102514
	0.4 	 -0.4 	 0.6486 	 0.0946972
	0.4 	 -0.35 	 0.6142 	 0.0856621
	0.4 	 -0.3 	 0.5936 	 0.0770649
	0.4 	 -0.25 	 0.5552 	 0.0639621
	0.4 	 -0.2 	 0.5257 	 0.055322
	0.4 	 -0.15 	 0.5329 	 0.0510873
	0.4 	 -0.1 	 0.5245 	 0.0415736
	0.4 	 -0.05 	 0.5092 	 0.0324216
	0.4 	 -6.93889e-17 	 0.5186 	 0.0360303
	0.4 	 0.05 	 0.5088 	 0.034413
	0.4 	 0.1 	 0.5117 	 0.0396588
	0.4 	 0.15 	 0.5272 	 0.0442894
	0.4 	 0.2 	 0.5373 	 0.0568647
	0.4 	 0.25 	 0.5447 	 0.0653257
	0.4 	 0.3 	 0.5876 	 0.0764319
	0.4 	 0.35 	 0.6192 	 0.0833219
	0.4 	 0.4 	 0.6674 	 0.0982542
	0.4 	 0.45 	 0.6688 	 0.111343
	0.4 	 0.5 	 0.7010 	 0.121598
	0.45 	 -0.5 	 0.6458 	 0.0926705
	0.45 	 -0.45 	 0.6468 	 0.0855107
	0.45 	 -0.4 	 0.6051 	 0.0761018
	0.45 	 -0.35 	 0.5840 	 0.0681497
	0.45 	 -0.3 	 0.5617 	 0.058198
	0.45 	 -0.25 	 0.5440 	 0.048724
	0.45 	 -0.2 	 0.5302 	 0.0407699
	0.45 	 -0.15 	 0.5176 	 0.0325576
	0.45 	 -0.1 	 0.5060 	 0.0247344
	0.45 	 -0.05 	 0.5045 	 0.0186847
	0.45 	 -6.93889e-17 	 0.5031 	 0.015554
	0.45 	 0.05 	 0.5072 	 0.0194154
	0.45 	 0.1 	 0.5128 	 0.0250785
	0.45 	 0.15 	 0.5149 	 0.0334341
	0.45 	 0.2 	 0.5213 	 0.0382332
	0.45 	 0.25 	 0.5376 	 0.0484741
	0.45 	 0.3 	 0.5508 	 0.0578085
	0.45 	 0.35 	 0.5844 	 0.0659324
	0.45 	 0.4 	 0.5892 	 0.0781139
	0.45 	 0.45 	 0.6231 	 0.0842603
	0.45 	 0.5 	 0.6693 	 0.0976523
	0.5 	 -0.5 	 0.6165 	 0.076632
	0.5 	 -0.45 	 0.5976 	 0.0701978
	0.5 	 -0.4 	 0.5675 	 0.064555
	0.5 	 -0.35 	 0.5592 	 0.0560391
	0.5 	 -0.3 	 0.5488 	 0.0486577
	0.5 	 -0.25 	 0.5458 	 0.0416466
	0.5 	 -0.2 	 0.5109 	 0.0301627
	0.5 	 -0.15 	 0.5128 	 0.0239748
	0.5 	 -0.1 	 0.5047 	 0.0161531
	0.5 	 -0.05 	 0.5017 	 0.00796304
	0.5 	 -6.93889e-17 	 0.5000 	 0
	0.5 	 0.05 	 0.5015 	 0.00762876
	0.5 	 0.1 	 0.5067 	 0.0159992
	0.5 	 0.15 	 0.5119 	 0.0229491
	0.5 	 0.2 	 0.5185 	 0.0305567
	0.5 	 0.25 	 0.5268 	 0.0392535
	0.5 	 0.3 	 0.5297 	 0.0464941
	0.5 	 0.35 	 0.5725 	 0.0537029
	0.5 	 0.4 	 0.5698 	 0.0621999
	0.5 	 0.45 	 0.6147 	 0.0725621
	0.5 	 0.5 	 0.6157 	 0.0754784
	0.55 	 -0.5 	 0.5975 	 0.0707664
	0.55 	 -0.45 	 0.5870 	 0.061521
	0.55 	 -0.4 	 0.5690 	 0.0542283
	0.55 	 -0.35 	 0.5467 	 0.0499754
	0.55 	 -0.3 	 0.5416 	 0.0415993
	0.55 	 -0.25 	 0.5273 	 0.0385293
	0.55 	 -0.2 	 0.5196 	 0.031693
	0.55 	 -0.15 	 0.5078 	 0.0265222
	0.55 	 -0.1 	 0.5046 	 0.019364
	0.55 	 -0.05 	 0.5021 	 0.0165428
	0.55 	 -6.93889e-17 	 0.5035 	 0.0148518
	0.55 	 0.05 	 0.4994 	 0.0182412
	0.55 	 0.1 	 0.5044 	 0.0202676
	0.55 	 0.15 	 0.5129 	 0.0252341
	0.55 	 0.2 	 0.5195 	 0.0298192
	0.55 	 0.25 	 0.5190 	 0.0372032
	0.55 	 0.3 	 0.5277 	 0.0434589
	0.55 	 0.35 	 0.5465 	 0.0514206
	0.55 	 0.4 	 0.5687 	 0.057598
	0.55 	 0.45 	 0.5905 	 0.0613454
	0.55 	 0.5 	 0.6211 	 0.0671852
	0.6 	 -0.5 	 0.5948 	 0.0652639
	0.6 	 -0.45 	 0.5784 	 0.0623108
	0.6 	 -0.4 	 0.5602 	 0.0574608
	0.6 	 -0.35 	 0.5496 	 0.0535821
	0.6 	 -0.3 	 0.5423 	 0.0432995
	0.6 	 -0.25 	 0.5202 	 0.0449103
	0.6 	 -0.2 	 0.5213 	 0.0400423
	0.6 	 -0.15 	 0.5177 	 0.0385114
	0.6 	 -0.1 	 0.5149 	 0.0314881
	0.6 	 -0.05 	 0.5120 	 0.0296554
	0.6 	 -6.93889e-17 	 0.5047 	 0.0324207
	0.6 	 0.05 	 0.5084 	 0.0293004
	0.6 	 0.1 	 0.5141 	 0.0305102
	0.6 	 0.15 	 0.5167 	 0.0347891
	0.6 	 0.2 	 0.5229 	 0.0397114
	0.6 	 0.25 	 0.5415 	 0.0400143
	0.6 	 0.3 	 0.5393 	 0.0445572
	0.6 	 0.35 	 0.5498 	 0.0508161
	0.6 	 0.4 	 0.5723 	 0.0585609
	0.6 	 0.45 	 0.5854 	 0.060793
	0.6 	 0.5 	 0.5901 	 0.0652182
	0.65 	 -0.5 	 0.6018 	 0.0618418
	0.65 	 -0.45 	 0.5822 	 0.0617873
	0.65 	 -0.4 	 0.5740 	 0.0570232
	0.65 	 -0.35 	 0.5489 	 0.057049
	0.65 	 -0.3 	 0.5548 	 0.0492355
	0.65 	 -0.25 	 0.5376 	 0.0457585
	0.65 	 -0.2 	 0.5375 	 0.0456787
	0.65 	 -0.15 	 0.5351 	 0.0427105
	0.65 	 -0.1 	 0.5207 	 0.0411099
	0.65 	 -0.05 	 0.5212 	 0.0415607
	0.65 	 -6.93889e-17 	 0.5172 	 0.0419166
	0.65 	 0.05 	 0.5102 	 0.045888
	0.65 	 0.1 	 0.5225 	 0.0420562
	0.65 	 0.15 	 0.5244 	 0.0433766
	0.65 	 0.2 	 0.5240 	 0.0514678
	0.65 	 0.25 	 0.5329 	 0.0523037
	0.65 	 0.3 	 0.5315 	 0.0549801
	0.65 	 0.35 	 0.5513 	 0.0532305
	0.65 	 0.4 	 0.5547 	 0.0632194
	0.65 	 0.45 	 0.5889 	 0.0620806
	0.65 	 0.5 	 0.6051 	 0.0645815
	0.7 	 -0.5 	 0.5907 	 0.0791672
	0.7 	 -0.45 	 0.5782 	 0.0694141
	0.7 	 -0.4 	 0.5763 	 0.0596989
	0.7 	 -0.35 	 0.5637 	 0.0664415
	0.7 	 -0.3 	 0.5540 	 0.0604174
	0.7 	 -0.25 	 0.5431 	 0.0589839
	0.7 	 -0.2 	 0.5347 	 0.0577186
	0.7 	 -0.15 	 0.5318 	 0.0585726
	0.7 	 -0.1 	 0.5368 	 0.0541767
	0.7 	 -0.05 	 0.5401 	 0.052005
	0.7 	 -6.93889e-17 	 0.5245 	 0.0553805
	0.7 	 0.05 	 0.5308 	 0.0553852
	0.7 	 0.1 	 0.5276 	 0.0585085
	0.7 	 0.15 	 0.5344 	 0.0507725
	0.7 	 0.2 	 0.5356 	 0.0559214
	0.7 	 0.25 	 0.5457 	 0.0625949
	0.7 	 0.3 	 0.5455 	 0.0606485
	0.7 	 0.35 	 0.5611 	 0.0688419
	0.7 	 0.4 	 0.5782 	 0.0657749
	0.7 	 0.45 	 0.5762 	 0.0698875
	0.7 	 0.5 	 0.5900 	 0.0709336
	0.75 	 -0.5 	 0.5980 	 0.0737371
	0.75 	 -0.45 	 0.5927 	 0.0731261
	0.75 	 -0.4 	 0.5691 	 0.0757682
	0.75 	 -0.35 	 0.5606 	 0.0772761
	0.75 	 -0.3 	 0.5432 	 0.0764535
	0.75 	 -0.25 	 0.5550 	 0.06756
	0.75 	 -0.2 	 0.5431 	 0.0719759
	0.75 	 -0.15 	 0.5358 	 0.0711336
	0.75 	 -0.1 	 0.5316 	 0.0702088
	0.75 	 -0.05 	 0.5446 	 0.0662885
	0.75 	 -6.93889e-17 	 0.5465 	 0.0622473
	0.75 	 0.05 	 0.5370 	 0.0711458
	0.75 	 0.1 	 0.5429 	 0.0663214
	0.75 	 0.15 	 0.5563 	 0.063039
	0.75 	 0.2 	 0.5476 	 0.0711198
	0.75 	 0.25 	 0.5576 	 0.0675834
	0.75 	 0.3 	 0.5464 	 0.0720677
	0.75 	 0.35 	 0.5796 	 0.0668241
	0.75 	 0.4 	 0.5891 	 0.0767563
	0.75 	 0.45 	 0.5919 	 0.0750996
	0.75 	 0.5 	 0.6042 	 0.0754357
	0.8 	 -0.5 	 0.6143 	 0.0816247
	0.8 	 -0.45 	 0.5935 	 0.0861669
	0.8 	 -0.4 	 0.5960 	 0.0834701
	0.8 	 -0.35 	 0.5773 	 0.077791
	0.8 	 -0.3 	 0.5633 	 0.0865021
	0.8 	 -0.25 	 0.5670 	 0.0812634
	0.8 	 -0.2 	 0.5552 	 0.0783563
	0.8 	 -0.15 	 0.5509 	 0.0829189
	0.8 	 -0.1 	 0.5564 	 0.0791965
	0.8 	 -0.05 	 0.5517 	 0.0785097
	0.8 	 -6.93889e-17 	 0.5530 	 0.0799417
	0.8 	 0.05 	 0.5647 	 0.0714192
	0.8 	 0.1 	 0.5612 	 0.0813852
	0.8 	 0.15 	 0.5539 	 0.079254
	0.8 	 0.2 	 0.5764 	 0.0760994
	0.8 	 0.25 	 0.5672 	 0.0817037
	0.8 	 0.3 	 0.5596 	 0.0842543
	0.8 	 0.35 	 0.5692 	 0.0882446
	0.8 	 0.4 	 0.5791 	 0.0812374
	0.8 	 0.45 	 0.5977 	 0.0795409
	0.8 	 0.5 	 0.6112 	 0.0837039
	0.85 	 -0.5 	 0.6216 	 0.0900889
	0.85 	 -0.45 	 0.6017 	 0.088681
	0.85 	 -0.4 	 0.5949 	 0.0968193
	0.85 	 -0.35 	 0.5974 	 0.0899578
	0.85 	 -0.3 	 0.5973 	 0.0883852
	0.85 	 -0.25 	 0.5904 	 0.0893415
	0.85 	 -0.2 	 0.5638 	 0.0875295
	0.85 	 -0.15 	 0.5840 	 0.0820271
	0.85 	 -0.1 	 0.5650 	 0.0901677
	0.85 	 -0.05 	 0.5806 	 0.0822244
	0.85 	 -6.93889e-17 	 0.5653 	 0.0946423
	0.85 	 0.05 	 0.5785 	 0.0831923
	0.85 	 0.1 	 0.5789 	 0.0849842
	0.85 	 0.15 	 0.5749 	 0.0878171
	0.85 	 0.2 	 0.5806 	 0.0906084
	0.85 	 0.25 	 0.5854 	 0.0924321
	0.85 	 0.3 	 0.5629 	 0.0972953
	0.85 	 0.35 	 0.5904 	 0.0870902
	0.85 	 0.4 	 0.5936 	 0.0935332
	0.85 	 0.45 	 0.6135 	 0.0915373
	0.85 	 0.5 	 0.6417 	 0.0971397
	0.9 	 -0.5 	 0.6221 	 0.100015
	0.9 	 -0.45 	 0.6078 	 0.100777
	0.9 	 -0.4 	 0.6078 	 0.106303
	0.9 	 -0.35 	 0.6007 	 0.106984
	0.9 	 -0.3 	 0.5880 	 0.103234
	0.9 	 -0.25 	 0.5943 	 0.0940098
	0.9 	 -0.2 	 0.5967 	 0.103961
	0.9 	 -0.15 	 0.5940 	 0.0951972
	0.9 	 -0.1 	 0.5934 	 0.0992927
	0.9 	 -0.05 	 0.5876 	 0.0952534
	0.9 	 -6.93889e-17 	 0.5805 	 0.0982303
	0.9 	 0.05 	 0.5865 	 0.0990196
	0.9 	 0.1 	 0.5857 	 0.097539
	0.9 	 0.15 	 0.5971 	 0.0940982
	0.9 	 0.2 	 0.6011 	 0.0970261
	0.9 	 0.25 	 0.5926 	 0.101216
	0.9 	 0.3 	 0.6010 	 0.0944109
	0.9 	 0.35 	 0.5875 	 0.106376
	0.9 	 0.4 	 0.6258 	 0.0967054
	0.9 	 0.45 	 0.6163 	 0.102502
	0.9 	 0.5 	 0.6034 	 0.108913
	0.95 	 -0.5 	 0.6431 	 0.106624
	0.95 	 -0.45 	 0.6289 	 0.110416
	0.95 	 -0.4 	 0.6486 	 0.104082
	0.95 	 -0.35 	 0.6226 	 0.105343
	0.95 	 -0.3 	 0.6314 	 0.104637
	0.95 	 -0.25 	 0.6160 	 0.11382
	0.95 	 -0.2 	 0.5987 	 0.109049
	0.95 	 -0.15 	 0.6230 	 0.103251
	0.95 	 -0.1 	 0.6151 	 0.103684
	0.95 	 -0.05 	 0.5969 	 0.109773
	0.95 	 -6.93889e-17 	 0.5891 	 0.114876
	0.95 	 0.05 	 0.6053 	 0.106756
	0.95 	 0.1 	 0.6082 	 0.104185
	0.95 	 0.15 	 0.6161 	 0.108475
	0.95 	 0.2 	 0.6112 	 0.11755
	0.95 	 0.25 	 0.6085 	 0.115119
	0.95 	 0.3 	 0.6205 	 0.111341
	0.95 	 0.35 	 0.6159 	 0.113617
	0.95 	 0.4 	 0.6304 	 0.11101
	0.95 	 0.45 	 0.6339 	 0.118547
	0.95 	 0.5 	 0.6497 	 0.103241
