	0.1 	 1.1393 	 0.296166
	0.15 	 0.9575 	 0.237582
	0.2 	 0.7635 	 0.132037
	0.25 	 0.6581 	 0.131301
	0.3 	 0.5547 	 0.0843966
	0.35 	 0.5314 	 0.045039
	0.4 	 0.5130 	 0.031315
	0.45 	 0.5009 	 0.0137875
	0.5 	 0.5000 	 0
	0.55 	 0.5007 	 0.0154268
	0.6 	 0.5045 	 0.0283885
	0.65 	 0.5377 	 0.0371495
	0.7 	 0.5244 	 0.056344
	0.75 	 0.5511 	 0.0655377
	0.8 	 0.5401 	 0.0771288
	0.85 	 0.5781 	 0.0887954
	0.9 	 0.5611 	 0.108145
	0.95 	 0.6036 	 0.101911
