	0.1 	 1.3192 	 0.375194
	0.15 	 0.9144 	 0.243996
	0.2 	 0.7266 	 0.161775
	0.25 	 0.6199 	 0.115516
	0.3 	 0.5737 	 0.0856073
	0.35 	 0.5340 	 0.0584857
	0.4 	 0.5139 	 0.0359964
	0.45 	 0.5021 	 0.0167938
	0.5 	 0.5000 	 0
	0.55 	 0.5023 	 0.0147791
	0.6 	 0.5085 	 0.028358
	0.65 	 0.5211 	 0.0409122
	0.7 	 0.5284 	 0.0542681
	0.75 	 0.5424 	 0.0659453
	0.8 	 0.5590 	 0.0763606
	0.85 	 0.5652 	 0.0902738
	0.9 	 0.5873 	 0.0983236
	0.95 	 0.6024 	 0.111461
