	0.1 	 1.4327 	 0.353567
	0.15 	 0.9660 	 0.271675
	0.2 	 0.7455 	 0.213757
	0.25 	 0.6387 	 0.130884
	0.3 	 0.5610 	 0.0892282
	0.35 	 0.5242 	 0.0509443
	0.4 	 0.5167 	 0.0341097
	0.45 	 0.5032 	 0.0155655
	0.5 	 0.5000 	 0
	0.55 	 0.5037 	 0.0150325
	0.6 	 0.5040 	 0.0306917
	0.65 	 0.5115 	 0.0458223
	0.7 	 0.5319 	 0.0481292
	0.75 	 0.5497 	 0.0666093
	0.8 	 0.5558 	 0.0704133
	0.85 	 0.5639 	 0.100613
	0.9 	 0.5757 	 0.0994676
	0.95 	 0.6136 	 0.115247
